duplicate_group_id,doc_id,statement_type,statement_group_key,period_key,canonical_key,kept_fact_id,dropped_fact_id,kept_provider,dropped_provider,kept_source_cell_ref,dropped_source_cell_ref,dedupe_reason,decision,meta_json
DUP00332,债务人审计报告-2022年,note,note|附注,2022年度__期末数,单位名称,F000798,F000799,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:5-5:3-4,债务人审计报告-2022年:15:aliyun_table:1:5-5:5-5,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""账龄"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""期末余额""}"
DUP00332,债务人审计报告-2022年,note,note|附注,2022年度__期末数,单位名称,F000798,F000800,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:5-5:3-4,债务人审计报告-2022年:15:aliyun_table:1:5-5:6-6,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""比例"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""期末余额""}"
DUP00332,债务人审计报告-2022年,note,note|附注,2022年度__期末数,单位名称,F000798,F000882,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:5-5:3-4,债务人审计报告-2022年:15:aliyun_table:2:6-6:3-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""期末余额"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""期末余额""}"
DUP00332,债务人审计报告-2022年,note,note|附注,2022年度__期末数,单位名称,F000798,F000883,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:5-5:3-4,债务人审计报告-2022年:15:aliyun_table:2:6-6:5-5,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""账龄"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""期末余额""}"
DUP00332,债务人审计报告-2022年,note,note|附注,2022年度__期末数,单位名称,F000798,F000884,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:5-5:3-4,债务人审计报告-2022年:15:aliyun_table:2:6-6:6-6,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""比例"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""期末余额""}"
DUP00333,债务人审计报告-2022年,note,note|附注,2022年度__期初数,苏州市新科新储运有限公司,F000801,F000802,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:6-6:0-2,债务人审计报告-2022年:15:aliyun_table:1:6-6:0-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""苏州市新科新储运有限公司"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""苏州市新科新储运有限公司""}"
DUP00334,债务人审计报告-2022年,note,note|附注,2022年度__期末数,合计,F000811,F000895,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:7-7:5-5,债务人审计报告-2022年:15:aliyun_table:2:8-8:5-5,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":null}"
DUP00335,债务人审计报告-2022年,note,note|附注,2022年度__期初数,秀所11.应付工资东洋会(普通仓,F000813,F000814,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""秀所11.应付工资东洋会(普通仓"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""秀所11.应付工资东洋会(普通仓""}"
DUP00335,债务人审计报告-2022年,note,note|附注,2022年度__期初数,秀所11.应付工资东洋会(普通仓,F000813,F000815,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""秀所11.应付工资东洋会(普通仓"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""秀所11.应付工资东洋会(普通仓""}"
DUP00336,债务人审计报告-2022年,note,note|附注,2022年度__期末数,秀所11.应付工资东洋会(普通仓,F000816,F000817,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""秀所11.应付工资东洋会(普通仓"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""秀所11.应付工资东洋会(普通仓""}"
DUP00336,债务人审计报告-2022年,note,note|附注,2022年度__期末数,秀所11.应付工资东洋会(普通仓,F000816,F000818,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,债务人审计报告-2022年:15:aliyun_table:1:8-8:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""秀所11.应付工资东洋会(普通仓"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""秀所11.应付工资东洋会(普通仓""}"
DUP00337,债务人审计报告-2022年,note,note|附注,2022年度__期初数,未付工资,F000826,F000827,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:10-10:2-3,债务人审计报告-2022年:15:aliyun_table:1:10-10:2-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":105287.63,""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":105287.63}"
DUP00338,债务人审计报告-2022年,note,note|附注,2022年度__期末数,未付工资,F000828,F000829,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:10-10:4-6,债务人审计报告-2022年:15:aliyun_table:1:10-10:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""审1198.49"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""审1198.49""}"
DUP00338,债务人审计报告-2022年,note,note|附注,2022年度__期末数,未付工资,F000828,F000830,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:10-10:4-6,债务人审计报告-2022年:15:aliyun_table:1:10-10:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""审1198.49"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""审1198.49""}"
DUP00339,债务人审计报告-2022年,note,note|附注,2022年度__期初数,12.应交税金,F000837,F000838,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""12.应交税金"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""12.应交税金""}"
DUP00339,债务人审计报告-2022年,note,note|附注,2022年度__期初数,12.应交税金,F000837,F000839,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""12.应交税金"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""12.应交税金""}"
DUP00340,债务人审计报告-2022年,note,note|附注,2022年度__期末数,12.应交税金,F000840,F000841,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""12.应交税金"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""12.应交税金""}"
DUP00340,债务人审计报告-2022年,note,note|附注,2022年度__期末数,12.应交税金,F000840,F000842,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,债务人审计报告-2022年:15:aliyun_table:1:12-12:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""12.应交税金"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""12.应交税金""}"
DUP00341,债务人审计报告-2022年,note,note|附注,2022年度__期初数,企业所得税,F000850,F000851,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:14-14:2-3,债务人审计报告-2022年:15:aliyun_table:1:14-14:2-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":9260079.56,""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":9260079.56}"
DUP00342,债务人审计报告-2022年,note,note|附注,2022年度__期末数,企业所得税,F000852,F000853,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:14-14:4-6,债务人审计报告-2022年:15:aliyun_table:1:14-14:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":2146685.63,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":2146685.63}"
DUP00342,债务人审计报告-2022年,note,note|附注,2022年度__期末数,企业所得税,F000852,F000854,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:1:14-14:4-6,债务人审计报告-2022年:15:aliyun_table:1:14-14:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":2146685.63,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":2146685.63}"
DUP00343,债务人审计报告-2022年,note,note|附注,2022年度__期末数,1-2年,F000864,F000865,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:3-3:4-5,债务人审计报告-2022年:15:aliyun_table:2:3-3:4-5,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":344747700.0,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":344747700.0}"
DUP00344,债务人审计报告-2022年,note,note|附注,2022年度__期末数,1-2年,F000866,F000930,aliyun_table,tencent_table_v3,债务人审计报告-2022年:15:aliyun_table:2:3-3:6-6,债务人审计报告-2022年:15:tencent_table_v3:16:3-3:4-4,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":0.9565,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":0.9565}"
DUP00345,债务人审计报告-2022年,note,note|附注,2022年度__期初数,(2)年末其他应付款中金额较大的,F000873,F000874,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""(2)年末其他应付款中金额较大的"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""(2)年末其他应付款中金额较大的""}"
DUP00345,债务人审计报告-2022年,note,note|附注,2022年度__期初数,(2)年末其他应付款中金额较大的,F000873,F000875,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""(2)年末其他应付款中金额较大的"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""(2)年末其他应付款中金额较大的""}"
DUP00346,债务人审计报告-2022年,note,note|附注,2022年度__期末数,(2)年末其他应付款中金额较大的,F000876,F000877,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""(2)年末其他应付款中金额较大的"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""(2)年末其他应付款中金额较大的""}"
DUP00346,债务人审计报告-2022年,note,note|附注,2022年度__期末数,(2)年末其他应付款中金额较大的,F000876,F000878,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,债务人审计报告-2022年:15:aliyun_table:2:5-5:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""(2)年末其他应付款中金额较大的"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""(2)年末其他应付款中金额较大的""}"
DUP00347,债务人审计报告-2022年,note,note|附注,2022年度__期初数,环智股份有限公司,F000885,F000886,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:7-7:0-2,债务人审计报告-2022年:15:aliyun_table:2:7-7:0-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""环智股份有限公司"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""环智股份有限公司""}"
DUP00348,债务人审计报告-2022年,note,note|附注,2022年度__期初数,14.长期借款,F000897,F000898,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""14.长期借款"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""14.长期借款""}"
DUP00348,债务人审计报告-2022年,note,note|附注,2022年度__期初数,14.长期借款,F000897,F000899,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""14.长期借款"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""14.长期借款""}"
DUP00349,债务人审计报告-2022年,note,note|附注,2022年度__期末数,14.长期借款,F000900,F000901,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""14.长期借款"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""14.长期借款""}"
DUP00349,债务人审计报告-2022年,note,note|附注,2022年度__期末数,14.长期借款,F000900,F000902,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":""14.长期借款"",""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":""14.长期借款""}"
DUP00350,债务人审计报告-2022年,note,note|附注,2022年度__期初数,长江银行泰兴支行,F000909,F000910,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:11-11:0-1,债务人审计报告-2022年:15:aliyun_table:2:11-11:2-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""长江银行泰兴支行""}"
DUP00350,债务人审计报告-2022年,note,note|附注,2022年度__期初数,长江银行泰兴支行,F000909,F000911,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:11-11:0-1,债务人审计报告-2022年:15:aliyun_table:2:11-11:2-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""长江银行泰兴支行""}"
DUP00351,债务人审计报告-2022年,note,note|附注,2022年度__期末数,长江银行泰兴支行,F000912,F000913,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:11-11:4-6,债务人审计报告-2022年:15:aliyun_table:2:11-11:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":15000000.0,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":15000000.0}"
DUP00351,债务人审计报告-2022年,note,note|附注,2022年度__期末数,长江银行泰兴支行,F000912,F000914,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:11-11:4-6,债务人审计报告-2022年:15:aliyun_table:2:11-11:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":15000000.0,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":15000000.0}"
DUP00352,债务人审计报告-2022年,note,note|附注,2022年度__期初数,长安信托,F000915,F000916,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:12-12:0-1,债务人审计报告-2022年:15:aliyun_table:2:12-12:2-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""长安信托""}"
DUP00352,债务人审计报告-2022年,note,note|附注,2022年度__期初数,长安信托,F000915,F000917,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:12-12:0-1,债务人审计报告-2022年:15:aliyun_table:2:12-12:2-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":""长安信托""}"
DUP00353,债务人审计报告-2022年,note,note|附注,2022年度__期末数,长安信托,F000918,F000919,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:12-12:4-6,债务人审计报告-2022年:15:aliyun_table:2:12-12:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":5000000.0,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":5000000.0}"
DUP00353,债务人审计报告-2022年,note,note|附注,2022年度__期末数,长安信托,F000918,F000920,aliyun_table,aliyun_table,债务人审计报告-2022年:15:aliyun_table:2:12-12:4-6,债务人审计报告-2022年:15:aliyun_table:2:12-12:4-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":5000000.0,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":5000000.0}"
DUP00354,债务人审计报告-2022年,note,note|附注,2022年度__本期,16.未分配利润,F000941,F000942,aliyun_table,aliyun_table,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""16.未分配利润"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""16.未分配利润""}"
DUP00355,债务人审计报告-2022年,note,note|附注,2022年度__本期,项目,F001018,F000943,aliyun_table,aliyun_table,债务人审计报告-2022年:17:aliyun_table:2:9-9:2-2,债务人审计报告-2022年:16:aliyun_table:0:4-4:1-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""上期"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""本期发生额""}"
DUP00355,债务人审计报告-2022年,note,note|附注,2022年度__本期,项目,F001018,F000944,aliyun_table,aliyun_table,债务人审计报告-2022年:17:aliyun_table:2:9-9:2-2,债务人审计报告-2022年:16:aliyun_table:0:4-4:3-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""本期"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""本期发生额""}"
DUP00355,债务人审计报告-2022年,note,note|附注,2022年度__本期,项目,F001018,F000962,aliyun_table,aliyun_table,债务人审计报告-2022年:17:aliyun_table:2:9-9:2-2,债务人审计报告-2022年:16:aliyun_table:3:4-4:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""本期发生额"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""本期发生额""}"
DUP00355,债务人审计报告-2022年,note,note|附注,2022年度__本期,项目,F001018,F001026,aliyun_table,aliyun_table,债务人审计报告-2022年:17:aliyun_table:2:9-9:2-2,债务人审计报告-2022年:17:aliyun_table:2:13-13:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""本期发生额"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""本期发生额""}"
DUP00356,债务人审计报告-2022年,note,note|附注,2022年度__本期,年初未分配利润,F000945,F000946,aliyun_table,aliyun_table,债务人审计报告-2022年:16:aliyun_table:0:5-5:1-2,债务人审计报告-2022年:16:aliyun_table:0:5-5:3-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":67384581.37,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":36370292.05}"
DUP00357,债务人审计报告-2022年,note,note|附注,2022年度__本期,加:本年净利润,F000947,F000948,aliyun_table,aliyun_table,债务人审计报告-2022年:16:aliyun_table:0:6-6:1-2,债务人审计报告-2022年:16:aliyun_table:0:6-6:3-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":12592333.63,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":31014289.32}"
DUP00358,债务人审计报告-2022年,note,note|附注,2022年度__本期,可供分配的利润,F000976,F000949,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:3-3:2-2,债务人审计报告-2022年:16:aliyun_table:0:7-7:1-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":67384581.37,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":79976915.0}"
DUP00358,债务人审计报告-2022年,note,note|附注,2022年度__本期,可供分配的利润,F000976,F000950,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:3-3:2-2,债务人审计报告-2022年:16:aliyun_table:0:7-7:3-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":79976915.0,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":79976915.0}"
DUP00359,债务人审计报告-2022年,note,note|附注,2022年度__本期,减:提取盈余公积,F000978,F000951,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:4-4:2-2,债务人审计报告-2022年:16:aliyun_table:0:8-8:1-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""-""}"
DUP00359,债务人审计报告-2022年,note,note|附注,2022年度__本期,减:提取盈余公积,F000978,F000952,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:4-4:2-2,债务人审计报告-2022年:16:aliyun_table:0:8-8:3-4,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""-""}"
DUP00360,债务人审计报告-2022年,note,note|附注,2022年度__本期,提取储备基金,F000980,F000953,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:5-5:2-2,债务人审计报告-2022年:16:aliyun_table:0:9-9:1-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""-""}"
DUP00360,债务人审计报告-2022年,note,note|附注,2022年度__本期,提取储备基金,F000980,F000954,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:5-5:2-2,债务人审计报告-2022年:16:aliyun_table:0:9-9:3-4,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""-""}"
DUP00361,债务人审计报告-2022年,note,note|附注,2022年度__本期,对股东的分配,F000982,F000955,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:6-6:2-2,债务人审计报告-2022年:16:aliyun_table:0:10-10:1-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""-""}"
DUP00361,债务人审计报告-2022年,note,note|附注,2022年度__本期,对股东的分配,F000982,F000956,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:6-6:2-2,债务人审计报告-2022年:16:aliyun_table:0:10-10:3-4,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":""-""}"
DUP00362,债务人审计报告-2022年,note,note|附注,2022年度__本期,年末未分配利润,F000984,F000957,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:6:7-7:2-2,债务人审计报告-2022年:16:aliyun_table:0:11-11:1-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":67384581.37,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":79976915.0}"
DUP00363,债务人审计报告-2022年,note,note|附注,2022年度__上期,项目,F001017,F000961,aliyun_table,aliyun_table,债务人审计报告-2022年:17:aliyun_table:2:9-9:1-1,债务人审计报告-2022年:16:aliyun_table:3:4-4:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__上期"",""dropped_value"":""上期发生额"",""exact_period"":true,""kept_period_key"":""2022年度__上期"",""kept_value"":""上期发生额""}"
DUP00363,债务人审计报告-2022年,note,note|附注,2022年度__上期,项目,F001017,F001025,aliyun_table,aliyun_table,债务人审计报告-2022年:17:aliyun_table:2:9-9:1-1,债务人审计报告-2022年:17:aliyun_table:2:13-13:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__上期"",""dropped_value"":""上期发生额"",""exact_period"":true,""kept_period_key"":""2022年度__上期"",""kept_value"":""上期发生额""}"
DUP00364,债务人审计报告-2022年,note,note|附注,2022年度__上期,ZT_169,F000971,F000967,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:15:3-3:1-1,债务人审计报告-2022年:16:aliyun_table:3:7-7:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__上期"",""dropped_value"":455136.56,""exact_period"":true,""kept_period_key"":""2022年度__上期"",""kept_value"":455136.56}"
DUP00365,债务人审计报告-2022年,note,note|附注,2022年度__本期,ZT_169,F000972,F000968,tencent_table_v3,aliyun_table,债务人审计报告-2022年:16:tencent_table_v3:15:3-3:2-2,债务人审计报告-2022年:16:aliyun_table:3:7-7:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":5822586.27,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":5822586.27}"
